unique_id;nom_unique;doublon;bdd_source;localisation_qualite;camp_latitude;camp_longitude;URL_maps;iso3;pays;pays_population;pays_surfacekm2;derniere_date_info;actif_dernieres_infos;ouverture/premiere_date;fermeture_date;camp_adresse;camp_code_postal;camp_commune;type_camp;capacite_2017;capacite_2018;capacite_2019;capacite_2020;capacite_2021;capacite_2022;capacite_2023;effectif_2017;effectif_2018;effectif_2019;effectif_2020;effectif_2021;effectif_hommes_2022;effectif_femmes_2022;effectifs_mineurs_2022;effectif_total_2022;duree_max_2017;duree_max_2018;duree_max_2019;duree_max_2020;duree_max_2021;duree_max_2022;duree_moy_2017;duree_moy_2018;duree_moy_2019;duree_moy_2020;duree_moy_2021;duree_moy_2022;mineurs_2017;mineurs_2018;mineurs_2019;mineurs_2020;mineurs_2021;nationalite;capacite;prison;degurba;horsdburba;ville_proche_nom;ville_proche_code postal;ville_proche_population;distance_ville_proche;eurostat_computed_fua_code;eurostat_computed_gisco_id;eurostat_name_ascii_2016;eurostat_pop_2019;camps_commune_surfacekm2;infrastructure_norm;infrastructure_avant_conversion;infrastructure_solidite;infrastructure_confort;climat;mairie_distance;atm_distance;hopital_distance;pharmacie_distance;arret_bus_distance_km;gare_distance_km;medecin_clinique_hors_camp_distance_km;dentiste_hors_camp_distance_km;ecole_hors_camp_distance_km;poste_hors_camp_distance_km;clc_majoritaire_2;clc_majoritaire_3;clc_majoritaire_23_mixte;clc_majoritaire_13_mixte;distance_13_mines_decharges_chantiers;distance_124_aeroport;distance_123_zones_portuaires;distance_122_reseaux_routiers;distance_24_zones_agricoles_heterogenes;distance_41_zones_humides_interieures;distance_121_zi_zac;distanceschengenkm;eloignementschengen;classificationweb;membersclus3;membersclus4;geom
1677;Maison d’arrêt pour femmes de la Manouba ;Non;Migreurop;vérifiée;36.8034138556021;10.0940534741697;https://maps.app.goo.gl/NEmvMpKctf4QQ1pr7;TUN;Tunisia;11694721.0;156612.0;0;doute;NA;NA;Prison de Femmes, Manouba, Tunisie;NA;Manouba;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;oui;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / enfermement;pas de conversion;4.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;239.229;167.402;165.597;274.777;NA;244.712;238.77;203.539;loin_externe;non classifié;NA;NA;0101000020E6100000A144E7C6273024406E7BE543D6664240
1674;Aéroport international de Tunis Carthage;Non;Migreurop;quartier;36.8458743090712;10.2191513132477;https://maps.app.goo.gl/9Z9FGrqRyVTmTjdNA;TUN;Tunisia;11694721.0;156612.0;2020;oui;2016;NA;Aéroport Tunis Cathage Tunis TN 2035, Tunis, Tunisie;NA;Tunis;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / transport;pas de conversion;4.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;227.086;156.125;154.265;270.961;NA;232.524;226.63;189.599;loin_externe;non classifié;NA;NA;0101000020E6100000748CD6993470244063FEFE9B456C4240
1678;Prison pour hommes de Mornaguia ;Non;Migreurop;vérifiée;36.7382947685949;9.97455692535928;https://maps.app.goo.gl/iWLcmezyP9os3ELx5;TUN;Tunisia;11694721.0;156612.0;0;doute;NA;NA;PXQF+4W7, Sidi Ali El Hattab, Tunisie;NA;Mornaguia;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;oui;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / enfermement;pas de conversion;4.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;252.085;178.438;176.711;279.366;NA;257.411;251.629;217.173;loin_externe;non classifié;NA;NA;0101000020E610000050041520F9F2234024F66671805E4240
1672;Al Wardia (El Ouardia) Reception and Orientation Centre;Non;Migreurop;quartier;36.7811862123091;10.175528820196;NA;TUN;Tunisia;11694721.0;156612.0;2020;oui;2011;NA;rue du Sahel, Tunis;NA;Tunis;fermé;NA;NA;NA;100.0;NA;NA;NA;NA;NA;NA;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100.0;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de conversion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;233.908;160.136;158.363;277.829;NA;238.927;233.462;194.55;loin_externe;non classifié;NA;NA;0101000020E61000009C7EDCE9DE59244013FAE8E8FD634240
1675;Centre de la rue du 18 janvier (Tunis);Non;Migreurop;vérifiée;36.7940655639381;10.1841439342415;https://maps.app.goo.gl/m1r8sq9wWq112NfS8;TUN;Tunisia;11694721.0;156612.0;0;doute;NA;NA;NA;NA;Tunis;doute;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / hébergement;pas de conversion;4.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;232.549;159.318;157.528;276.461;NA;237.649;232.1;193.539;loin_externe;non classifié;NA;NA;0101000020E6100000E6A51E1D485E244039FFBDF0A3654240
1676;Haroub Prison;Non;GDP;vérifiée;33.286809189759;10.4661571759433;https://maps.app.goo.gl/XPNXmfUszj5frYX3A;TUN;Tunisia;11694721.0;156612.0;2013;oui;2013;NA;7FP8+PFC, Ben Gazial, Tunisie;NA;Ben Gazial;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;oui;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / enfermement;pas de conversion;4.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;460.817;313.629;412.214;561.987;NA;515.46;465.333;378.307;loin_externe;non classifié;NA;NA;0101000020E6100000C3F14227ACEE2440841ADD29B6A44040
1673;Ben Guerdane Detention Centre;Non;Migreurop;commune;33.1398354621639;11.2168543211985;NA;TUN;Tunisia;11694721.0;156612.0;2020;oui;2014;NA;NA;NA;Ben Gardane;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de conversion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;419.448;288.993;410.751;553.745;NA;503.762;423.746;351.984;loin_externe;non vérifié;NA;NA;0101000020E610000072169387076F26405268E020E6914040
1052;Adana Syrian Refugee Camp - Temporary Accommodation Centre;Non;AIDA et ECRE;vérifiée;37.0422364744812;35.4902908623195;https://maps.app.goo.gl/jJeKKb8a4NWw2n4f9;TUR;Turkey;83429607.0;780080.0;2023;oui;NA;NA;Çoşanlar, 01790 Hasanbeyli/Sarıçam/Adana, Turquie;1790;Hasanbeyli/Sarıçam/Adana;semi-ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;mixte containers - rubb hall;pas de conversion;1.0;NA;NA;10.46;14.193;3.54;3.616;10.855;10.161;3.54;19.172;3.098;13.125;12.0;121.0;121.0;121.0;1.663;4.517;41.848;16.278;0.13;21.102;0.0;811.469;loin_externe;rural;1.0;21.0;0101000020E61000004E98D9D9C1BE41402C4C3A0168854240
1058;AFAD Mülteci Geçici Konaklama Merkezi - Temporary Accommodation Centre;Non;recherches personnelles;vérifiée;36.9867102982397;36.6167500128795;https://maps.app.goo.gl/T8GxWBzN7afDygw56;TUR;Turkey;83429607.0;780080.0;2023;doute;NA;NA;Serinevler, 27800 İslahiye/Gaziantep, Turquie;27800;İslahiye/Gaziantep;doute;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;mixte containers - dur;pas de conversion;3.0;NA;NA;5.714;29.756;8.098;5.597;28.674;6.495;29.721;43.605;0.1;5.873;24.0;242.0;24.0;2.0;5.716;68.287;44.216;20.311;0.0;7.64;4.831;935.623;loin_externe;non classifié;NA;NA;0101000020E6100000019017AAF14E424070C8E6854C7E4240
509;Edirne-Tunca;Non;Migreurop;commune;41.77131;26.56494;NA;TUR;Turkey;83429607.0;780080.0;2009;doute;2009;doute;NA;NA;Edirne;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de conversion;NA;NA;NA;4.312;14.328;11.996;11.945;4.304;12.866;13.322;16.31;4.175;13.821;21.0;212.0;21.0;2.0;4.326;62.162;106.486;12.457;1.858;0.851;4.391;17.345;proche_externe;non vérifié;NA;NA;0101000020E6100000C63368E89F903A40F4893C49BAE24440
529;Bursa;Non;Migreurop;commune;40.20796;29.04189;NA;TUR;Turkey;83429607.0;780080.0;2021;oui;2014;NA;NA;NA;Bursa;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de conversion;NA;NA;NA;0.98;1.793;1.166;0.028;1.066;1.062;1.166;5.097;0.452;2.508;11.0;111.0;111.0;111.0;7.746;3.364;22.916;6.732;2.853;26.965;1.71;316.606;loin_externe;non vérifié;NA;NA;0101000020E61000008907944DB90A3D402670EB6E9E1A4440
521;Van (Gendarmerie Post);Non;Migreurop;vérifiée;38.50775;43.37271;https://goo.gl/maps/H4dXMrkHSXJ5hBLA8;TUR;Turkey;83429607.0;780080.0;2018;oui;2009;NA;Vali Mithat Bey Mah.. ?skele Cad. No:43. 65130 Merkez/?pekyolu/Van. Turquie;65130;NA;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / police;pas de conversion;4.0;NA;NA;1.329;1.71;3.312;0.35;0.989;1.049;19.382;120.816;0.58;74.339;12.0;121.0;121.0;121.0;4.277;4.16;4.981;79.836;3.422;3.963;0.0;1709.415;loin_externe;rural;1.0;21.0;0101000020E6100000327216F6B4AF4540A245B6F3FD404340
513;Izmir Harmandali Removal Centre;Non;Migreurop;vérifiée;38.55444;27.07156;https://goo.gl/maps/JZg3z7CfeFtfkbVq8;TUR;Turkey;83429607.0;780080.0;2021;oui;2016;NA;Unnamed Road. ?zmir. Turquie;35040;Izmir;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;mixte containers - dur;pas de conversion;3.0;NA;NA;5.111;4.736;5.291;2.445;2.29;2.863;5.411;9.025;1.506;5.525;33.0;333.0;33.0;3.0;0.765;5.586;13.515;5.274;1.23;40.304;1.838;83.991;loin_externe;rural;1.0;21.0;0101000020E6100000A7B393C151123B4010CCD1E3F7464340
528;Antalya;Non;Migreurop;vérifiée;37.00465;30.61565;https://goo.gl/maps/t8RjSLgUVNfJCvEw5;TUR;Turkey;83429607.0;780080.0;2021;oui;2015;NA;Alt?nkale. 4468. Sk.. 07190 Dö?emealt?/Antalya. Turquie;07190;Antalya;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur;pas de conversion;4.0;NA;NA;3.421;6.647;2.578;2.529;5.792;12.533;2.578;11.465;2.349;3.36;24.0;242.0;24.0;2.0;2.425;10.024;17.674;7.729;0.0;7.706;1.107;275.917;loin_externe;rural;1.0;21.0;0101000020E61000004BC8073D9B9D3E4094F6065F98804240
519;Konya;Non;Migreurop;doute;37.970185;32.470093;NA;TUR;Turkey;83429607.0;780080.0;0;doute;pas de données;pas de données;NA;NA;NA;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de conversion;NA;NA;NA;4.719;4.031;2.722;2.15;3.044;3.044;3.022;3.825;0.937;5.064;11.0;112.0;112.0;112.0;0.722;5.51;164.156;14.456;3.009;42.895;1.947;517.289;loin_externe;non vérifié;NA;NA;0101000020E61000000D8AE6012C3C4040EE08A7052FFC4240
1064;Kampa Afadî Ya Penaberan - Temporary Accommodation Centre;Non;recherches personnelles;vérifiée;37.0458270414412;38.48417643304;https://maps.app.goo.gl/VCHr5NLWuSaXRGEt6;TUR;Turkey;83429607.0;780080.0;2023;doute;NA;NA;Küçüksergen, 63800 Suruç/Şanlıurfa, Turquie;63800;Suruç/Şanlıurfa;semi-ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;mixte containers - dur;pas de conversion;3.0;NA;NA;11.894;37.169;10.722;10.342;10.972;10.972;11.04;101.854;0.658;26.13;12.0;121.0;121.0;121.0;5.74;32.538;208.043;9.02;2.733;44.92;0.0;1143.519;loin_externe;non classifié;NA;NA;0101000020E61000004BB34C7EF93D4340962116A9DD854240
1057;Yeşilyurt Suriyeliler Mülteci Kampı - Temporary Accommodation Centre;Non;recherches personnelles;vérifiée;36.89776736891;36.5889592140148;https://maps.app.goo.gl/zEh6vwPAttvewHCw9;TUR;Turkey;83429607.0;780080.0;2023;doute;NA;NA;Yeşilyurt, Gaziantep Antakya Yolu, 27821 İslahiye/Gaziantep, Turquie;27821;İslahiye/Gaziantep;doute;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;mixte containers - dur;pas de conversion;3.0;NA;NA;18.452;24.898;15.896;5.544;40.464;14.321;41.057;45.494;3.47;18.629;12.0;121.0;121.0;121.0;5.101;63.937;38.288;30.581;0.225;8.795;0.0;931.61;loin_externe;non classifié;NA;NA;0101000020E61000008B6FF903634B42403571880AEA724240
1063;Kahramanmaraş Mülteci Kampı - Temporary Accommodation Centre;Non;AIDA et ECRE;vérifiée;37.5614124607926;36.9722677747431;https://maps.app.goo.gl/8LzPmGZ6tPb1YkRE7;TUR;Turkey;83429607.0;780080.0;2023;oui;NA;NA;Kanuni, Yavuz Selim Cd., 46080 Kahramanmaraş Merkez/Kahramanmaraş, Turquie;46080;Kahramanmaraş Merkez/Kahramanmaraş;semi-ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;mixte containers - dur;pas de conversion;3.0;NA;NA;3.619;3.131;1.217;1.281;2.577;4.582;1.217;5.633;0.796;16.503;11.0;112.0;112.0;112.0;14.804;1.869;110.637;31.916;0.514;29.529;0.848;984.616;loin_externe;rural;1.0;21.0;0101000020E6100000F8BC3B45737C4240E7550F5DDCC74240
525;Aydin;Non;Migreurop;vérifiée;37.80111;27.85482;https://goo.gl/maps/2kYa9fBsD76PrPJs6;TUR;Turkey;83429607.0;780080.0;2021;oui;2013;NA;Çe?tepe. KÜME EVLER? NO:22. 09010 Efeler/Ayd?n. Turquie;9000;Aydin;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur;pas de conversion;4.0;NA;NA;6.532;7.363;4.492;3.085;1.579;1.579;32.09;7.47;3.316;32.688;21.0;212.0;21.0;2.0;6.081;2.624;52.487;1.646;2.48;4.786;1.488;87.682;loin_externe;rural;1.0;21.0;0101000020E61000007BF7C77BD5DA3B40D13FC1C58AE64240
514;Istanbul (aéroport int. Ataturk);Non;Migreurop;quartier;40.9905554414066;28.811928212033;NA;TUR;Turkey;83429607.0;780080.0;2021;oui;2019;NA;Yeşilköy, 34149 Bakırköy/İstanbul, Turquie;34149;NA;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / transport;pas de conversion;4.0;NA;NA;1.647;1.826;2.092;1.539;0.711;1.644;2.092;1.686;1.731;1.823;12.0;124.0;124.0;124.0;0.88;0.0;3.761;0.507;4.694;7.834;0.569;248.692;loin_externe;banlieue;2.0;11.0;0101000020E6100000A961FD86DACF3C40ACDB4C85CA7E4440
512;Izmir (Gendarmerie Post);Non;Migreurop;commune;38.40392;27.20286;NA;TUR;Turkey;83429607.0;780080.0;2007;oui;2007;NA;NA;NA;Izmir;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de conversion;NA;NA;NA;4.693;4.423;3.987;2.963;1.285;2.585;3.987;5.098;0.36;4.421;12.0;121.0;121.0;121.0;0.728;9.206;4.943;2.337;0.685;23.285;0.0;89.084;loin_externe;non vérifié;NA;NA;0101000020E6100000A4AA09A2EE333B40A4198BA6B3334340
756;Ankara airport;Non;Global_Detention_Project;quartier;40.1228090578557;32.9947332244107;NA;TUR;Turkey;83429607.0;780080.0;2021;oui;2021;NA;Balıkhisar Mh., Özal Bulvarı, Akyurt/Ankara, Turquie;NA;Ankara;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / transport;pas de conversion;4.0;NA;NA;10.336;0.974;9.82;0.304;1.381;16.881;10.7;15.181;1.723;10.177;12.0;124.0;124.0;124.0;1.57;0.0;177.168;13.265;1.028;12.215;1.613;727.214;loin_externe;rural;1.0;21.0;0101000020E6100000578B156B537F404047920B35B80F4440
527;Adana;Non;Migreurop;vérifiée;36.99271;35.37213;https://goo.gl/maps/CDmmnJQhWUyrgCis5;TUR;Turkey;83429607.0;780080.0;2021;oui;2014;NA;Atakent. ?l Özel ?daresi No:88. 01260 Yüre?ir/Adana. Turquie;01260;Adana;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / police;pas de conversion;4.0;NA;NA;3.166;2.97;0.554;0.678;1.431;1.242;0.554;5.385;0.242;2.799;11.0;112.0;112.0;112.0;3.164;2.198;49.949;6.94;2.927;21.635;0.739;797.691;loin_externe;ville;3.0;12.0;0101000020E610000024EEB1F4A1AF4140C2340C1F117F4240
534;Tekirdag;Non;Migreurop;commune;40.97657;27.50827;NA;TUR;Turkey;83429607.0;780080.0;2021;oui;2014;NA;NA;NA;Tekirdag;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de conversion;NA;NA;NA;0.345;0.073;0.272;0.161;0.087;2.233;0.272;0.451;0.017;0.697;11.0;111.0;111.0;111.0;2.652;37.542;1.068;3.776;1.468;18.652;1.506;112.307;loin_externe;non vérifié;NA;NA;0101000020E6100000B58993FB1D823B409B20EA3E007D4440
754;Izmir;Non;Closethecamps;commune;38.44216272;27.27489992;NA;TUR;Turkey;83429607.0;780080.0;0;doute;pas de données;pas de données;NA;NA;Izmir;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de conversion;NA;NA;NA;7.093;4.709;3.511;0.351;0.288;4.862;5.197;6.978;1.646;4.42;12.0;121.0;121.0;121.0;0.708;16.246;9.097;3.772;0.19;29.053;0.0;96.634;loin_externe;non vérifié;NA;NA;0101000020E6100000B11256D75F463B4088F4BAC998384340
515;Istanbul. Kumkapi;Non;Migreurop;vérifiée;41.00476;28.96423;https://goo.gl/maps/hoxWnRd2snwK42KF6;TUR;Turkey;83429607.0;780080.0;2018;oui;2007;2018;Saraç ?shak. Çifte Gelinler Cd. No:44. 34130 Fatih/?stanbul. Turquie;34130;Fatih. Istanbul;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;oui;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / enfermement;pas de conversion;4.0;NA;NA;0.751;0.065;0.377;0.064;0.21;0.685;0.377;1.205;0.272;0.33;11.0;111.0;111.0;111.0;3.697;10.872;0.234;1.473;10.011;18.73;0.509;264.842;loin_externe;banlieue;2.0;11.0;0101000020E610000074D2FBC6D7F63C401B2AC6F99B804440
1062;Kağıthane County Police Department (non-formal removal centre);Non;AIDA et ECRE;vérifiée;41.0755395398705;28.969020678414;https://maps.app.goo.gl/rbPpHjxatXKNVdKL9;TUR;Turkey;83429607.0;780080.0;2023;oui;NA;NA;Merkez, İmrahor Cd. No:2, 34406 Kâğıthane/İstanbul, Turquie;34406;Kâğıthane/İstanbul;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / police;pas de conversion;4.0;NA;NA;0.773;0.316;0.435;0.408;0.233;0.731;0.435;0.952;0.598;0.884;12.0;121.0;121.0;121.0;1.907;15.394;7.734;0.81;2.264;18.636;0.0;263.487;loin_externe;banlieue;2.0;11.0;0101000020E610000095EF3ABD11F83C403BA69647AB894440
755;Izmir Adnan Menderes Airport Holding Facility;Non;Global_Detention_Project;vérifiée;38.28857;27.15034;https://goo.gl/maps/dZEyUovPZsP7m8cE7;TUR;Turkey;83429607.0;780080.0;2021;oui;2021;NA;Dokuz Eylül. 35414 Gaziemir/?zmir. Turquie;354141;Izmir;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / transport;pas de conversion;4.0;NA;NA;5.384;0.175;2.324;1.021;0.225;0.445;2.324;12.896;1.103;1.052;12.0;124.0;124.0;124.0;3.094;0.0;16.699;6.022;0.684;10.288;0.64;71.765;loin_externe;banlieue;2.0;11.0;0101000020E6100000D847A7AE7C263B40A94D9CDCEF244340
531;Gaziantep;Non;Migreurop;vérifiée;36.97577;37.53679;https://goo.gl/maps/N6qbGF9MtfKNYSe67;TUR;Turkey;83429607.0;780080.0;2021;oui;2015;NA;Güllük. 27900 O?uzeli/Gaziantep. Turquie;27900;Gaziantep;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur;pas de conversion;4.0;NA;NA;3.236;18.967;3.616;2.608;8.057;12.721;17.347;21.033;2.786;3.275;22.0;222.0;22.0;2.0;7.009;5.032;123.282;8.589;0.884;34.474;2.746;1037.625;loin_externe;rural;1.0;22.0;0101000020E6100000F168E388B5C442407E350708E67C4240
1061;Beşiktaş Police Station Chief (non-formal removal centre);Non;AIDA et ECRE;vérifiée;41.0453400742695;29.0164868910803;https://maps.app.goo.gl/jFpsXFqvbvu8pDFD9;TUR;Turkey;83429607.0;780080.0;2023;oui;NA;NA;Yıldız, Çırağan Cd. 79-1, 34349 Beşiktaş/İstanbul, Turquie;34349;Beşiktaş/İstanbul;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / police;pas de conversion;4.0;NA;NA;0.902;1.093;0.403;0.813;0.15;1.037;0.403;2.782;0.121;1.051;14.0;141.0;141.0;141.0;3.145;16.704;3.615;1.183;6.054;22.446;0.432;269.457;loin_externe;banlieue;2.0;11.0;0101000020E6100000AB00227C38043D40C5171CB4CD854440
